ROW,STAGE_NAME,STAGE_NAME_EcoDAAT,SEX_NAME
4474,C6 AF,ADULT,FEMALE
4475,C6 AM,ADULT,MALE
4476,C6 AF,ADULT,FEMALE
4477,C6 AF,ADULT,FEMALE
4478,C6 AF,ADULT,FEMALE
4479,NA,,
4480,NA,,
4481,NA,,
4482,NA,,
4483,NA,,
4484,NA,,
4485,NA,,
4486,NA,,
4487,Zoea,ZOEA,
4488,Calyptopis,CALYPTOPIS (STAGE NOT DETERMINED),
4489,Furcilia,FURCILIA,
4490,Juvenile,JUVENILE,
4491,Juvenile,JUVENILE,
4492,Juvenile,JUVENILE,
4493,Juvenile,JUVENILE,
4494,NA,,
4495,NA,,
4496,Tail,,
4497,C6 AF,ADULT,FEMALE
4498,C3,C - 3 (COPEPODITE III),
4499,C4,C - 4 (COPEPODITE IV),
4500,C5,C - 5 (COPEPODITE V),
4501,C6 AF,ADULT,FEMALE
4502,C6 AM,ADULT,MALE
4503,C2,C - 2 (COPEPODITE II),
4504,C3,C - 3 (COPEPODITE III),
4505,C4,C - 4 (COPEPODITE IV),
4506,C5,C - 5 (COPEPODITE V),
4507,C4,C - 4 (COPEPODITE IV),
4508,C5,C - 5 (COPEPODITE V),
4509,C6 AF,ADULT,FEMALE
4510,C5,C - 5 (COPEPODITE V),
4511,C6 AF,ADULT,FEMALE
4512,C6 AM,ADULT,MALE
4513,C3,C - 3 (COPEPODITE III),
4514,C4,C - 4 (COPEPODITE IV),
4515,C2,C - 2 (COPEPODITE II),
4516,C3,C - 3 (COPEPODITE III),
4517,C4,C - 4 (COPEPODITE IV),
4518,C5,C - 5 (COPEPODITE V),
4519,C5,C - 5 (COPEPODITE V),
4520,C6 AF,ADULT,FEMALE
4521,C6 AM,ADULT,MALE
4522,C6 AF,ADULT,FEMALE
4523,NA,,
4524,NA,,
4525,NA,,
4526,NA,,
4527,NA,,
4528,NA,,
4529,NA,,
4530,Zoea,ZOEA,
4531,Furcilia,FURCILIA,
4532,Juvenile,JUVENILE,
4533,NA,,
4534,NA,,
4535,Tail,,
4536,C6 AF,ADULT,FEMALE
4537,C3,C - 3 (COPEPODITE III),
4538,C4,C - 4 (COPEPODITE IV),
4539,C5,C - 5 (COPEPODITE V),
4540,C6 AF,ADULT,FEMALE
4541,C6 AM,ADULT,MALE
4542,C6 AM,ADULT,MALE
4543,C2,C - 2 (COPEPODITE II),
4544,C3,C - 3 (COPEPODITE III),
4545,C4,C - 4 (COPEPODITE IV),
4546,C5,C - 5 (COPEPODITE V),
4547,C4,C - 4 (COPEPODITE IV),
4548,C5,C - 5 (COPEPODITE V),
4549,C6 AM,ADULT,MALE
4550,C6 AF,ADULT,FEMALE
4551,C5,C - 5 (COPEPODITE V),
4552,C6 AF,ADULT,FEMALE
4553,C6 AM,ADULT,MALE
4554,C3,C - 3 (COPEPODITE III),
4555,C6 AF,ADULT,FEMALE
4556,C3,C - 3 (COPEPODITE III),
4557,C5,C - 5 (COPEPODITE V),
4558,C6 AF,ADULT,FEMALE
4559,C6 AM,ADULT,MALE
4560,C6 AF,ADULT,FEMALE
4561,NA,,
4562,NA,,
4563,NA,,
4564,NA,,
4565,NA,,
4566,NA,,
4567,Zoea,ZOEA,
4568,Zoea,ZOEA,
4569,Calyptopis,CALYPTOPIS (STAGE NOT DETERMINED),
4570,Furcilia,FURCILIA,
4571,Juvenile,JUVENILE,
4572,Juvenile,JUVENILE,
4573,NA,,
4574,NA,,
4575,NA,,
4576,Tail,,
4577,C6 AF,ADULT,FEMALE
4578,C6 AM,ADULT,MALE
4579,C3,C - 3 (COPEPODITE III),
4580,C4,C - 4 (COPEPODITE IV),
4581,C5,C - 5 (COPEPODITE V),
4582,C5,C - 5 (COPEPODITE V),
4583,C6 AM,ADULT,MALE
4584,C3,C - 3 (COPEPODITE III),
4585,C5,C - 5 (COPEPODITE V),
4586,C3,C - 3 (COPEPODITE III),
4587,C4,C - 4 (COPEPODITE IV),
4588,C5,C - 5 (COPEPODITE V),
4589,C5,C - 5 (COPEPODITE V),
4590,C6 AF,ADULT,FEMALE
4591,C6 AM,ADULT,MALE
4592,C6 AF,ADULT,FEMALE
4593,C4,C - 4 (COPEPODITE IV),
4594,C5,C - 5 (COPEPODITE V),
4595,C6 AF,ADULT,FEMALE
4596,C6 AM,ADULT,MALE
4597,C6 AF,ADULT,FEMALE
4598,C5,C - 5 (COPEPODITE V),
4599,C6 AF,ADULT,FEMALE
4600,C6 AF,ADULT,FEMALE
4601,C6 AF,ADULT,FEMALE
4602,C6 AM,ADULT,MALE
4603,NA,,
4604,NA,,
4605,NA,,
4606,NA,,
4607,NA,,
4608,NA,,
4609,NA,,
4610,NA,,
4611,NA,,
4612,Zoea,ZOEA,
4613,Zoea,ZOEA,
4614,Zoea,ZOEA,
4615,Calyptopis,CALYPTOPIS (STAGE NOT DETERMINED),
4616,Furcilia,FURCILIA,
4617,Juvenile,JUVENILE,
4618,Juvenile,JUVENILE,
4619,NA,,
4620,NA,,
4621,NA,,
4622,Tail,,
4623,C6 AF,ADULT,FEMALE
4624,C6 AF,ADULT,FEMALE
4625,C4,C - 4 (COPEPODITE IV),
4626,C5,C - 5 (COPEPODITE V),
4627,C6 AF,ADULT,FEMALE
4628,C6 AM,ADULT,MALE
4629,C2,C - 2 (COPEPODITE II),
4630,C3,C - 3 (COPEPODITE III),
4631,C4,C - 4 (COPEPODITE IV),
4632,C5,C - 5 (COPEPODITE V),
4633,C4,C - 4 (COPEPODITE IV),
4634,C4,C - 4 (COPEPODITE IV),
4635,C5,C - 5 (COPEPODITE V),
4636,C6 AF,ADULT,FEMALE
4637,C3,C - 3 (COPEPODITE III),
4638,C4,C - 4 (COPEPODITE IV),
4639,C5,C - 5 (COPEPODITE V),
4640,C6 AF,ADULT,FEMALE
4641,C3,C - 3 (COPEPODITE III),
4642,C4,C - 4 (COPEPODITE IV),
4643,C5,C - 5 (COPEPODITE V),
4644,C6 AF,ADULT,FEMALE
4645,C6 AF,ADULT,FEMALE
4646,C6 AF,ADULT,FEMALE
4647,C4,C - 4 (COPEPODITE IV),
4648,C5,C - 5 (COPEPODITE V),
4649,NA,,
4650,NA,,
4651,NA,,
4652,NA,,
4653,NA,,
4654,NA,,
4655,NA,,
4656,NA,,
4657,NA,,
4658,Furcilia,FURCILIA,
4659,AM,ADULT,MALE
4660,Juvenile,JUVENILE,
4661,Juvenile,JUVENILE,
4662,AM,ADULT,MALE
4663,Juvenile,JUVENILE,
4664,NA,,
4665,NA,,
4666,Tail,,
4667,C6 AF,ADULT,FEMALE
4668,C4,C - 4 (COPEPODITE IV),
4669,C5,C - 5 (COPEPODITE V),
4670,C6 AF,ADULT,FEMALE
4671,C6 AM,ADULT,MALE
4672,C2,C - 2 (COPEPODITE II),
4673,C3,C - 3 (COPEPODITE III),
4674,C4,C - 4 (COPEPODITE IV),
4675,C5,C - 5 (COPEPODITE V),
4676,C4,C - 4 (COPEPODITE IV),
4677,C5,C - 5 (COPEPODITE V),
4678,C6 AF,ADULT,FEMALE
4679,C3,C - 3 (COPEPODITE III),
4680,C4,C - 4 (COPEPODITE IV),
4681,C5,C - 5 (COPEPODITE V),
4682,C6 AF,ADULT,FEMALE
4683,C5,C - 5 (COPEPODITE V),
4684,C3,C - 3 (COPEPODITE III),
4685,C5,C - 5 (COPEPODITE V),
4686,C6 AF,ADULT,FEMALE
4687,C6 AF,ADULT,FEMALE
4688,C4,C - 4 (COPEPODITE IV),
4689,C6 AF,ADULT,FEMALE
4690,C6 AM,ADULT,MALE
4691,NA,,
4692,NA,,
4693,NA,,
4694,NA,,
4695,NA,,
4696,NA,,
4697,NA,,
4698,NA,,
4699,NA,,
4700,Zoea,ZOEA,
4701,Juvenile,JUVENILE,
4702,Calyptopis,CALYPTOPIS (STAGE NOT DETERMINED),
4703,Furcilia,FURCILIA,
4704,Juvenile,JUVENILE,
4705,AM,ADULT,MALE
4706,Juvenile,JUVENILE,
4707,Juvenile,JUVENILE,
4708,NA,,
4709,NA,,
4710,NA,,
4711,Tail,,
4712,Nurse,,
4713,C6 AF,ADULT,FEMALE
4714,C3,C - 3 (COPEPODITE III),
4715,C4,C - 4 (COPEPODITE IV),
4716,C5,C - 5 (COPEPODITE V),
4717,C6 AF,ADULT,FEMALE
4718,C6 AM,ADULT,MALE
4719,C6 AM,ADULT,MALE
4720,C3,C - 3 (COPEPODITE III),
4721,C4,C - 4 (COPEPODITE IV),
4722,C5,C - 5 (COPEPODITE V),
4723,C3,C - 3 (COPEPODITE III),
4724,C4,C - 4 (COPEPODITE IV),
4725,C5,C - 5 (COPEPODITE V),
4726,C6 AF,ADULT,FEMALE
4727,C6 AM,ADULT,MALE
4728,C2,C - 2 (COPEPODITE II),
4729,C3,C - 3 (COPEPODITE III),
4730,C4,C - 4 (COPEPODITE IV),
4731,C6 AF,ADULT,FEMALE
4732,C3,C - 3 (COPEPODITE III),
4733,C4,C - 4 (COPEPODITE IV),
4734,C5,C - 5 (COPEPODITE V),
4735,C5,C - 5 (COPEPODITE V),
4736,C6 AF,ADULT,FEMALE
4737,C5,C - 5 (COPEPODITE V),
4738,C6 AF,ADULT,FEMALE
4739,C5,C - 5 (COPEPODITE V),
4740,C6 AF,ADULT,FEMALE
4741,C6 AM,ADULT,MALE
4742,NA,,
4743,NA,,
4744,NA,,
4745,NA,,
4746,NA,,
4747,NA,,
4748,NA,,
4749,NA,,
4750,NA,,
4751,Zoea,ZOEA,
4752,Juvenile,JUVENILE,
4753,Zoea,ZOEA,
4754,Furcilia,FURCILIA,
4755,Juvenile,JUVENILE,
4756,Juvenile,JUVENILE,
4757,AM,ADULT,MALE
4758,Juvenile,JUVENILE,
4759,Juvenile,JUVENILE,
4760,AF,ADULT,FEMALE
4761,Juvenile,JUVENILE,
4762,AM,ADULT,MALE
4763,NA,,
4764,NA,,
4765,Tail,,
4766,Juvenile,JUVENILE,
4767,AM,ADULT,MALE
4768,C6 AF,ADULT,FEMALE
4769,C6 AM,ADULT,MALE
4770,C4,C - 4 (COPEPODITE IV),
4771,C5,C - 5 (COPEPODITE V),
4772,C6 AF,ADULT,FEMALE
4773,C4,C - 4 (COPEPODITE IV),
4774,C5,C - 5 (COPEPODITE V),
4775,C6 AF,ADULT,FEMALE
4776,C6 AM,ADULT,MALE
4777,C5,C - 5 (COPEPODITE V),
4778,C3,C - 3 (COPEPODITE III),
4779,C4,C - 4 (COPEPODITE IV),
4780,C5,C - 5 (COPEPODITE V),
4781,C6 AF,ADULT,FEMALE
4782,C6 AF,ADULT,FEMALE
4783,C4,C - 4 (COPEPODITE IV),
4784,C5,C - 5 (COPEPODITE V),
4785,C6 AF,ADULT,FEMALE
4786,C6 AF,ADULT,FEMALE
4787,C6 AF,ADULT,FEMALE
4788,NA,,
4789,NA,,
4790,NA,,
4791,NA,,
4792,NA,,
4793,NA,,
4794,NA,,
4795,NA,,
4796,Zoea,ZOEA,
4797,Zoea,ZOEA,
4798,Furcilia,FURCILIA,
4799,Juvenile,JUVENILE,
4800,Juvenile,JUVENILE,
4801,Juvenile,JUVENILE,
4802,Juvenile,JUVENILE,
4803,AF,ADULT,FEMALE
4804,NA,,
4805,NA,,
4806,NA,,
4807,Tail,,
4808,Juvenile,JUVENILE,
4809,AM,ADULT,MALE
4810,Nauplius,NAUPLIUS,
4811,C1,C - 1 (COPEPODITE I),
4812,C2,C - 2 (COPEPODITE II),
4813,C3,C - 3 (COPEPODITE III),
4814,C4,C - 4 (COPEPODITE IV),
4815,C5,C - 5 (COPEPODITE V),
4816,C6 AF,ADULT,FEMALE
4817,C6 AM,ADULT,MALE
4818,C4,C - 4 (COPEPODITE IV),
4819,C5,C - 5 (COPEPODITE V),
4820,C6 AF,ADULT,FEMALE
4821,C2,C - 2 (COPEPODITE II),
4822,C3,C - 3 (COPEPODITE III),
4823,C4,C - 4 (COPEPODITE IV),
4824,C5,C - 5 (COPEPODITE V),
4825,C6 AF,ADULT,FEMALE
4826,C5,C - 5 (COPEPODITE V),
4827,C6 AF,ADULT,FEMALE
4828,C5,C - 5 (COPEPODITE V),
4829,C5,C - 5 (COPEPODITE V),
4830,C6 AF,ADULT,FEMALE
4831,C6 AM,ADULT,MALE
4832,C3,C - 3 (COPEPODITE III),
4833,C5,C - 5 (COPEPODITE V),
4834,C6 AF,ADULT,FEMALE
4835,C2,C - 2 (COPEPODITE II),
4836,C3,C - 3 (COPEPODITE III),
4837,C4,C - 4 (COPEPODITE IV),
4838,C5,C - 5 (COPEPODITE V),
4839,C6 AM,ADULT,MALE
4840,C6 AF,ADULT,FEMALE
4841,C6 AF,ADULT,FEMALE
4842,C3,C - 3 (COPEPODITE III),
4843,C4,C - 4 (COPEPODITE IV),
4844,C5,C - 5 (COPEPODITE V),
4845,C2,C - 2 (COPEPODITE II),
4846,C2,C - 2 (COPEPODITE II),
4847,C3,C - 3 (COPEPODITE III),
4848,C4,C - 4 (COPEPODITE IV),
4849,C5,C - 5 (COPEPODITE V),
4850,C6 AF,ADULT,FEMALE
4851,C1-5,C-1 TO C-5,
4852,C6 AF,ADULT,FEMALE
4853,C6 AM,ADULT,MALE
4854,C1-5,C-1 TO C-5,
4855,C6 AF,ADULT,FEMALE
4856,C6 AF,ADULT,FEMALE
4857,C6 AM,ADULT,MALE
4858,C2,C - 2 (COPEPODITE II),
4859,C6 AF,ADULT,FEMALE
4860,NA,,
4861,Mat. Stg. II,,
4862,Mat. Stg. II,,
4863,Mat. Stg. II,,
4864,NA,,
4865,NA,,
4866,NA,,
4867,NA,,
4868,NA,,
4869,Zoea,ZOEA,
4870,Calyptopis,CALYPTOPIS (STAGE NOT DETERMINED),
4871,Furcilia,FURCILIA,
4872,Nauplius,NAUPLIUS,
4873,NA,,
4874,NA,,
4875,NA,,
4876,C2,C - 2 (COPEPODITE II),
4877,C3,C - 3 (COPEPODITE III),
4878,C6 AF,ADULT,FEMALE
4879,C6 AM,ADULT,MALE
4880,C1,C - 1 (COPEPODITE I),
4881,C2,C - 2 (COPEPODITE II),
4882,C3,C - 3 (COPEPODITE III),
4883,C4,C - 4 (COPEPODITE IV),
4884,C5,C - 5 (COPEPODITE V),
4885,C6 AF,ADULT,FEMALE
4886,C1,C - 1 (COPEPODITE I),
4887,C6 AM,ADULT,MALE
4888,C3,C - 3 (COPEPODITE III),
4889,C5,C - 5 (COPEPODITE V),
4890,C3,C - 3 (COPEPODITE III),
4891,C4,C - 4 (COPEPODITE IV),
4892,C5,C - 5 (COPEPODITE V),
4893,C6 AF,ADULT,FEMALE
4894,C2,C - 2 (COPEPODITE II),
4895,C3,C - 3 (COPEPODITE III),
4896,C4,C - 4 (COPEPODITE IV),
4897,C6 AF,ADULT,FEMALE
4898,C4,C - 4 (COPEPODITE IV),
4899,C5,C - 5 (COPEPODITE V),
4900,C6 AF,ADULT,FEMALE
4901,C1,C - 1 (COPEPODITE I),
4902,C2,C - 2 (COPEPODITE II),
4903,C3,C - 3 (COPEPODITE III),
4904,C4,C - 4 (COPEPODITE IV),
4905,C5,C - 5 (COPEPODITE V),
4906,C6 AM,ADULT,MALE
4907,C6 AF,ADULT,FEMALE
4908,C6 AF,ADULT,FEMALE
4909,C1,C - 1 (COPEPODITE I),
4910,C6 AF,ADULT,FEMALE
4911,C2,C - 2 (COPEPODITE II),
4912,C3,C - 3 (COPEPODITE III),
4913,C4,C - 4 (COPEPODITE IV),
4914,C5,C - 5 (COPEPODITE V),
4915,C6 AF,ADULT,FEMALE
4916,C1-5,C-1 TO C-5,
4917,C6 AF,ADULT,FEMALE
4918,C6 AM,ADULT,MALE
4919,C1-5,C-1 TO C-5,
4920,C6 AF,ADULT,FEMALE
4921,C6 AF,ADULT,FEMALE
4922,C4,C - 4 (COPEPODITE IV),
4923,C6 AF,ADULT,FEMALE
4924,NA,,
4925,Mat. Stg. II,,
4926,Mat. Stg. III,,
4927,Mat. Stg. II,,
4928,Mat. Stg. III,,
4929,NA,,
4930,NA,,
4931,NA,,
4932,NA,,
4933,NA,,
4934,NA,,
4935,NA,,
4936,Zoea,ZOEA,
4937,Calyptopis,CALYPTOPIS (STAGE NOT DETERMINED),
4938,Furcilia,FURCILIA,
4939,Juvenile,JUVENILE,
4940,NA,,
4941,NA,,
4942,NA,,
4943,NA,,
4944,NA,,
4945,C6 AF,ADULT,FEMALE
4946,C6 AM,ADULT,MALE
4947,C2,C - 2 (COPEPODITE II),
4948,C3,C - 3 (COPEPODITE III),
4949,C4,C - 4 (COPEPODITE IV),
4950,C5,C - 5 (COPEPODITE V),
4951,C6 AF,ADULT,FEMALE
4952,C6 AM,ADULT,MALE
4953,C6 AF,ADULT,FEMALE
4954,C3,C - 3 (COPEPODITE III),
4955,C4,C - 4 (COPEPODITE IV),
4956,C5,C - 5 (COPEPODITE V),
4957,C4,C - 4 (COPEPODITE IV),
4958,C5,C - 5 (COPEPODITE V),
4959,C6 AF,ADULT,FEMALE
4960,C3,C - 3 (COPEPODITE III),
4961,C4,C - 4 (COPEPODITE IV),
4962,C5,C - 5 (COPEPODITE V),
4963,C6 AF,ADULT,FEMALE
4964,C2,C - 2 (COPEPODITE II),
4965,C3,C - 3 (COPEPODITE III),
4966,C4,C - 4 (COPEPODITE IV),
4967,C5,C - 5 (COPEPODITE V),
4968,C6 AM,ADULT,MALE
4969,C6 AF,ADULT,FEMALE
4970,C6 AF,ADULT,FEMALE
4971,C3,C - 3 (COPEPODITE III),
4972,C4,C - 4 (COPEPODITE IV),
4973,C5,C - 5 (COPEPODITE V),
4974,C6 AF,ADULT,FEMALE
4975,C1,C - 1 (COPEPODITE I),
4976,C2,C - 2 (COPEPODITE II),
4977,C3,C - 3 (COPEPODITE III),
4978,C4,C - 4 (COPEPODITE IV),
4979,C5,C - 5 (COPEPODITE V),
4980,C6 AF,ADULT,FEMALE
4981,C1-5,C-1 TO C-5,
4982,C6 AF,ADULT,FEMALE
4983,C6 AM,ADULT,MALE
4984,C6 AF,ADULT,FEMALE
4985,C6 AF,ADULT,FEMALE
4986,C6 AF,ADULT,FEMALE
4987,C6 AM,ADULT,MALE
4988,NA,,
4989,Mat. Stg. II,,
4990,Mat. Stg. II,,
4991,Mat. Stg. III,,
4992,NA,,
4993,Mat. Stg. II,,
4994,NA,,
4995,NA,,
4996,NA,,
4997,NA,,
4998,NA,,
4999,NA,,
5000,Calyptopis,CALYPTOPIS (STAGE NOT DETERMINED),
5001,Furcilia,FURCILIA,
5002,Juvenile,JUVENILE,
5003,NA,,
5004,C1,C - 1 (COPEPODITE I),
5005,C2,C - 2 (COPEPODITE II),
5006,C4,C - 4 (COPEPODITE IV),
5007,C5,C - 5 (COPEPODITE V),
5008,C6 AF,ADULT,FEMALE
5009,C6 AM,ADULT,MALE
5010,C2,C - 2 (COPEPODITE II),
5011,C3,C - 3 (COPEPODITE III),
5012,C4,C - 4 (COPEPODITE IV),
5013,C5,C - 5 (COPEPODITE V),
5014,C6 AF,ADULT,FEMALE
5015,C1,C - 1 (COPEPODITE I),
5016,C5,C - 5 (COPEPODITE V),
5017,C6 AF,ADULT,FEMALE
5018,C2,C - 2 (COPEPODITE II),
5019,C3,C - 3 (COPEPODITE III),
5020,C4,C - 4 (COPEPODITE IV),
5021,C5,C - 5 (COPEPODITE V),
5022,C4,C - 4 (COPEPODITE IV),
5023,C5,C - 5 (COPEPODITE V),
5024,C4,C - 4 (COPEPODITE IV),
5025,C5,C - 5 (COPEPODITE V),
5026,C6 AF,ADULT,FEMALE
5027,C6 AM,ADULT,MALE
5028,C3,C - 3 (COPEPODITE III),
5029,C4,C - 4 (COPEPODITE IV),
5030,C5,C - 5 (COPEPODITE V),
5031,C6 AF,ADULT,FEMALE
5032,C1,C - 1 (COPEPODITE I),
5033,C2,C - 2 (COPEPODITE II),
5034,C3,C - 3 (COPEPODITE III),
5035,C4,C - 4 (COPEPODITE IV),
5036,C5,C - 5 (COPEPODITE V),
5037,C6 AM,ADULT,MALE
5038,C6 AF,ADULT,FEMALE
5039,C6 AF,ADULT,FEMALE
5040,C1,C - 1 (COPEPODITE I),
5041,C2,C - 2 (COPEPODITE II),
5042,C3,C - 3 (COPEPODITE III),
5043,C6 AF,ADULT,FEMALE
5044,C6 AM,ADULT,MALE
5045,C3,C - 3 (COPEPODITE III),
5046,C1,C - 1 (COPEPODITE I),
5047,C2,C - 2 (COPEPODITE II),
5048,C3,C - 3 (COPEPODITE III),
5049,C4,C - 4 (COPEPODITE IV),
5050,C5,C - 5 (COPEPODITE V),
5051,C1-5,C-1 TO C-5,
5052,C6 AF,ADULT,FEMALE
5053,C6 AM,ADULT,MALE
5054,C1-5,C-1 TO C-5,
5055,C6 AF,ADULT,FEMALE
5056,C1-5,C-1 TO C-5,
5057,C6 AF,ADULT,FEMALE
5058,C3,C - 3 (COPEPODITE III),
5059,C4,C - 4 (COPEPODITE IV),
5060,C5,C - 5 (COPEPODITE V),
5061,C6 AF,ADULT,FEMALE
5062,NA,,
5063,Mat. Stg. II,,
5064,Mat. Stg. II,,
5065,Mat. Stg. III,,
5066,Mat. Stg. II,,
5067,Mat. Stg. III,,
5068,Mat. Stg. II,,
5069,NA,,
5070,NA,,
5071,NA,,
5072,NA,,
5073,NA,,
5074,NA,,
5075,Zoea,ZOEA,
5076,Calyptopis,CALYPTOPIS (STAGE NOT DETERMINED),
5077,NA,,
5078,Phorozooid,,
5079,Nurse,,
5080,C1,C - 1 (COPEPODITE I),
5081,C3,C - 3 (COPEPODITE III),
5082,C4,C - 4 (COPEPODITE IV),
5083,C6 AF,ADULT,FEMALE
5084,C6 AM,ADULT,MALE
5085,C1,C - 1 (COPEPODITE I),
5086,C4,C - 4 (COPEPODITE IV),
5087,C5,C - 5 (COPEPODITE V),
5088,C6 AF,ADULT,FEMALE
5089,C6 AM,ADULT,MALE
5090,C1,C - 1 (COPEPODITE I),
5091,C6 AM,ADULT,MALE
5092,C2,C - 2 (COPEPODITE II),
5093,C3,C - 3 (COPEPODITE III),
5094,C4,C - 4 (COPEPODITE IV),
5095,C4,C - 4 (COPEPODITE IV),
5096,C5,C - 5 (COPEPODITE V),
5097,C6 AF,ADULT,FEMALE
5098,C6 AM,ADULT,MALE
5099,C3,C - 3 (COPEPODITE III),
5100,C4,C - 4 (COPEPODITE IV),
5101,C5,C - 5 (COPEPODITE V),
5102,C6 AF,ADULT,FEMALE
5103,C1,C - 1 (COPEPODITE I),
5104,C2,C - 2 (COPEPODITE II),
5105,C3,C - 3 (COPEPODITE III),
5106,C4,C - 4 (COPEPODITE IV),
5107,C5,C - 5 (COPEPODITE V),
5108,C6 AM,ADULT,MALE
5109,C6 AF,ADULT,FEMALE
5110,C6 AF,ADULT,FEMALE
5111,C2,C - 2 (COPEPODITE II),
5112,C3,C - 3 (COPEPODITE III),
5113,C5,C - 5 (COPEPODITE V),
5114,C6 AF,ADULT,FEMALE
5115,C1,C - 1 (COPEPODITE I),
5116,C2,C - 2 (COPEPODITE II),
5117,C3,C - 3 (COPEPODITE III),
5118,C4,C - 4 (COPEPODITE IV),
5119,C5,C - 5 (COPEPODITE V),
5120,C1-5,C-1 TO C-5,
5121,C6 AF,ADULT,FEMALE
5122,C6 AM,ADULT,MALE
5123,C1-5,C-1 TO C-5,
5124,C6 AF,ADULT,FEMALE
5125,C1-5,C-1 TO C-5,
5126,C6 AF,ADULT,FEMALE
5127,C6 AM,ADULT,MALE
5128,C3,C - 3 (COPEPODITE III),
5129,C6 AF,ADULT,FEMALE
5130,NA,,
5131,Mat. Stg. II,,
5132,Mat. Stg. II,,
5133,Mat. Stg. III,,
5134,Mat. Stg. II,,
5135,NA,,
5136,NA,,
5137,NA,,
5138,NA,,
5139,NA,,
5140,NA,,
5141,NA,,
5142,NA,,
5143,NA,,
5144,NA,,
5145,NA,,
5146,Calyptopis,CALYPTOPIS (STAGE NOT DETERMINED),
5147,Furcilia,FURCILIA,
5148,Juvenile,JUVENILE,
5149,NA,,
5150,NA,,
5151,NA,,
5152,C1,C - 1 (COPEPODITE I),
5153,C2,C - 2 (COPEPODITE II),
5154,C3,C - 3 (COPEPODITE III),
5155,C4,C - 4 (COPEPODITE IV),
5156,C5,C - 5 (COPEPODITE V),
5157,C6 AF,ADULT,FEMALE
5158,C6 AM,ADULT,MALE
5159,C6 AF,ADULT,FEMALE
5160,C5,C - 5 (COPEPODITE V),
5161,C6 AM,ADULT,MALE
5162,C1,C - 1 (COPEPODITE I),
5163,C2,C - 2 (COPEPODITE II),
5164,C3,C - 3 (COPEPODITE III),
5165,C5,C - 5 (COPEPODITE V),
5166,C6 AF,ADULT,FEMALE
5167,C6 AM,ADULT,MALE
5168,C2,C - 2 (COPEPODITE II),
5169,C3,C - 3 (COPEPODITE III),
5170,C4,C - 4 (COPEPODITE IV),
5171,C5,C - 5 (COPEPODITE V),
5172,C1,C - 1 (COPEPODITE I),
5173,C3,C - 3 (COPEPODITE III),
5174,C4,C - 4 (COPEPODITE IV),
5175,C5,C - 5 (COPEPODITE V),
5176,C2,C - 2 (COPEPODITE II),
5177,C3,C - 3 (COPEPODITE III),
5178,C4,C - 4 (COPEPODITE IV),
5179,C5,C - 5 (COPEPODITE V),
5180,C1,C - 1 (COPEPODITE I),
5181,C2,C - 2 (COPEPODITE II),
5182,C3,C - 3 (COPEPODITE III),
5183,C4,C - 4 (COPEPODITE IV),
5184,C5,C - 5 (COPEPODITE V),
5185,C6 AM,ADULT,MALE
5186,C6 AF,ADULT,FEMALE
5187,C6 AF,ADULT,FEMALE
5188,C1,C - 1 (COPEPODITE I),
5189,C2,C - 2 (COPEPODITE II),
5190,C4,C - 4 (COPEPODITE IV),
5191,C6 AF,ADULT,FEMALE
5192,C3,C - 3 (COPEPODITE III),
5193,C1,C - 1 (COPEPODITE I),
5194,C2,C - 2 (COPEPODITE II),
5195,C3,C - 3 (COPEPODITE III),
5196,C4,C - 4 (COPEPODITE IV),
5197,C5,C - 5 (COPEPODITE V),
5198,C6 AF,ADULT,FEMALE
5199,C1-5,C-1 TO C-5,
5200,C6 AF,ADULT,FEMALE
5201,C6 AM,ADULT,MALE
5202,C1-5,C-1 TO C-5,
5203,C6 AF,ADULT,FEMALE
5204,C1-5,C-1 TO C-5,
5205,C6 AF,ADULT,FEMALE
5206,C3,C - 3 (COPEPODITE III),
5207,C4,C - 4 (COPEPODITE IV),
5208,C5,C - 5 (COPEPODITE V),
5209,C6 AF,ADULT,FEMALE
5210,C6 AF,ADULT,FEMALE
5211,NA,,
5212,C6 AF,ADULT,FEMALE
5213,Mat. Stg. II,,
5214,NA,,
5215,Mat. Stg. II,,
5216,Mat. Stg. II,,
5217,Mat. Stg. IV,,
5218,Mat. Stg. II,,
5219,NA,,
5220,NA,,
5221,NA,,
5222,NA,,
5223,NA,,
5224,NA,,
5225,NA,,
5226,NA,,
5227,NA,,
5228,NA,,
5229,NA,,
5230,NA,,
5231,Calyptopis,CALYPTOPIS (STAGE NOT DETERMINED),
5232,Furcilia,FURCILIA,
5233,NA,,
5234,NA,,
5235,NA,,
5236,NA,,
5237,C1,C - 1 (COPEPODITE I),
5238,C2,C - 2 (COPEPODITE II),
5239,C3,C - 3 (COPEPODITE III),
5240,C4,C - 4 (COPEPODITE IV),
5241,C5,C - 5 (COPEPODITE V),
5242,C6 AF,ADULT,FEMALE
5243,C6 AM,ADULT,MALE
5244,C5,C - 5 (COPEPODITE V),
5245,C6 AF,ADULT,FEMALE
5246,C2,C - 2 (COPEPODITE II),
5247,C4,C - 4 (COPEPODITE IV),
5248,C5,C - 5 (COPEPODITE V),
5249,C1,C - 1 (COPEPODITE I),
5250,C2,C - 2 (COPEPODITE II),
5251,C3,C - 3 (COPEPODITE III),
5252,C4,C - 4 (COPEPODITE IV),
5253,C5,C - 5 (COPEPODITE V),
5254,C6 AM,ADULT,MALE
